Combination_ID,Client_1,Client_2,Weights_Paths,Global_DataVolume,Global_Latency,Global_Mean_Quality_Factor,Global_Reliability_Score,Global_Accuracy
2223,26,75,"['/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_6_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_15_local.npz']",4825.0,8871.98186,57.781952915000005,0.6499999999999999,87.39525
2224,26,76,"['/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_6_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_16_local.npz']",5689.0,9077.077628,62.12540835,0.7,82.47899999999998
2225,26,77,"['/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_6_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_17_local.npz']",7792.0,10343.326092,53.43483597,0.6,84.71625
2226,26,78,"['/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_6_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_18_local.npz']",5119.0,8964.595557,61.80901914499999,0.7,86.77775
2227,26,79,"['/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_6_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_19_local.npz']",7856.0,10468.579292999999,59.6046257,0.6499999999999999,82.63575
2228,26,80,"['/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_6_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_20_local.npz']",6898.0,9837.792159,58.21581453,0.6499999999999999,87.039
2229,26,81,"['/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_6_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_1_local.npz']",5980.0,9497.531891,54.962643084999996,0.6,89.43299999999999
2230,26,82,"['/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_6_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_2_local.npz']",5180.0,8735.318661000001,49.736843105,0.55,88.3595
2231,26,83,"['/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_6_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_3_local.npz']",5820.0,9127.091647000001,49.145238395,0.55,89.12899999999999
2232,26,84,"['/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_6_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_4_local.npz']",5060.0,8724.720002,58.21454018,0.6499999999999999,88.02699999999999
2233,26,85,"['/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_6_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_5_local.npz']",5280.0,8777.064801,62.774284179999995,0.7,88.787
