Combination_ID,Client_1,Client_2,Client_3,Weights_Paths,Global_DataVolume,Global_Latency,Global_Mean_Quality_Factor,Global_Reliability_Score,Global_Accuracy
195,1,9,16,"['/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_1_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_9_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_16_local.npz']",4677,11559.22246,58.96368226,0.666666667,75.89666667
196,1,9,17,"['/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_1_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_9_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_17_local.npz']",6780,12825.47092,53.16996734,0.6,77.46666667
197,1,9,18,"['/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_1_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_9_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_18_local.npz']",4107,11446.74039,58.75275612,0.666666667,78.91333333
198,1,9,19,"['/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_1_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_9_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_19_local.npz']",6844,12950.72413,57.28316049,0.633333333,76.00666667
199,1,9,20,"['/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_1_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_9_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_20_local.npz']",5886,12319.93699,56.35728638,0.633333333,79.09666667
200,1,9,21,"['/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_1_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_9_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_1_local.npz']",4968,11979.67672,54.18850541,0.6,80.77666667
201,1,9,22,"['/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_1_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_9_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_2_local.npz']",4168,11217.46349,50.70463876,0.566666667,80.02333333
202,1,9,23,"['/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_1_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_9_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_3_local.npz']",4808,11609.23648,50.31023562,0.566666667,80.56333333
203,1,9,24,"['/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_1_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_9_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_4_local.npz']",4048,11206.86483,56.35643681,0.633333333,79.79
204,1,9,25,"['/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_1_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_9_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_5_local.npz']",4268,11259.20963,59.39626614,0.666666667,80.32333333
205,1,9,26,"['/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_1_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_9_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_6_local.npz']",6888,12898.91243,54.19315716,0.6,81.45
206,1,9,27,"['/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_1_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_9_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_7_local.npz']",5408,12214.06341,56.20058477,0.633333333,81.41666667
207,1,9,28,"['/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_1_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_9_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_8_local.npz']",6028,12667.6209,42.03607758,0.466666667,81.60666667
208,1,9,29,"['/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_1_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_9_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_9_local.npz']",3846,11091.90917,53.42134536,0.6,78.42333333
209,1,9,30,"['/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_1_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_9_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_10_local.npz']",4702,11753.07012,50.79814375,0.566666667,80.06666667
210,1,9,31,"['/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_1_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_9_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_11_local.npz']",6285,12530.31445,53.57237021,0.6,80.95333333
211,1,9,32,"['/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_1_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_9_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_12_local.npz']",6004,12455.23119,57.31809139,0.633333333,75.95666667
212,1,10,11,"['/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_1_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_10_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_11_local.npz']",7141,13191.47539,50.9491686,0.566666667,82.59666667
213,1,10,12,"['/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_1_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_10_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_12_local.npz']",6860,13116.39214,54.69488978,0.6,77.6
214,1,10,13,"['/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_1_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_10_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_13_local.npz']",5033,11989.22467,39.49103157,0.433333333,81.02666667
215,1,10,14,"['/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_1_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_10_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_14_local.npz']",5515,12449.82624,47.21924524,0.533333333,71.26
216,1,10,15,"['/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_1_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_10_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_15_local.npz']",4669,12015.28764,53.44484369,0.6,80.99
217,1,10,16,"['/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_1_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_10_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_16_local.npz']",5533,12220.38341,56.34048065,0.633333333,77.54
218,1,10,17,"['/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_1_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_10_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_17_local.npz']",7636,13486.63187,50.54676573,0.566666667,79.11
219,1,10,18,"['/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_1_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_10_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_18_local.npz']",4963,12107.90134,56.12955451,0.633333333,80.55666667
220,1,10,19,"['/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_1_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_10_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_19_local.npz']",7700,13611.88507,54.65995888,0.6,77.65
221,1,10,20,"['/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_1_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_10_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_20_local.npz']",6742,12981.09794,53.73408477,0.6,80.74
222,1,10,21,"['/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_1_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_10_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_1_local.npz']",5824,12640.83767,51.5653038,0.566666667,82.42
223,1,10,22,"['/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_1_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_10_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_2_local.npz']",5024,11878.62444,48.08143715,0.533333333,81.66666667
224,1,10,23,"['/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_1_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_10_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_3_local.npz']",5664,12270.39743,47.68703401,0.533333333,82.20666667
225,1,10,24,"['/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_1_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_10_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_4_local.npz']",4904,11868.02578,53.7332352,0.6,81.43333333
226,1,10,25,"['/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_1_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_10_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_5_local.npz']",5124,11920.37058,56.77306453,0.633333333,81.96666667
227,1,10,26,"['/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_1_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_10_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_6_local.npz']",7744,13560.07338,51.56995555,0.566666667,83.09333333
228,1,10,27,"['/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_1_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_10_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_7_local.npz']",6264,12875.22435,53.57738316,0.6,83.06
229,1,10,28,"['/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_1_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_10_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_8_local.npz']",6884,13328.78184,39.41287597,0.433333333,83.25
230,1,10,29,"['/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_1_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_10_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_9_local.npz']",4702,11753.07012,50.79814375,0.566666667,80.06666667
231,1,10,30,"['/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_1_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_10_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_10_local.npz']",5558,12414.23106,48.17494214,0.533333333,81.71
232,1,10,31,"['/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_1_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_10_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_11_local.npz']",7141,13191.47539,50.9491686,0.566666667,82.59666667
233,1,10,32,"['/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_1_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_10_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_12_local.npz']",6860,13116.39214,54.69488978,0.6,77.6
234,1,11,12,"['/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_1_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_11_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_12_local.npz']",8443,13893.63647,57.46911625,0.633333333,78.48666667
235,1,11,13,"['/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_1_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_11_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_13_local.npz']",6616,12766.469,42.26525803,0.466666667,81.91333333
236,1,11,14,"['/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_1_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_11_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_14_local.npz']",7098,13227.07057,49.9934717,0.566666667,72.14666667
237,1,11,15,"['/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_1_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_11_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_15_local.npz']",6252,12792.53197,56.21907016,0.633333333,81.87666667
238,1,11,16,"['/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_1_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_11_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_16_local.npz']",7116,12997.62774,59.11470711,0.666666667,78.42666667
239,1,11,17,"['/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_1_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_11_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_17_local.npz']",9219,14263.8762,53.32099219,0.6,79.99666667
240,1,11,18,"['/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_1_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_11_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_18_local.npz']",6546,12885.14566,58.90378098,0.666666667,81.44333333
241,1,11,19,"['/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_1_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_11_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_19_local.npz']",9283,14389.1294,57.43418535,0.633333333,78.53666667
242,1,11,20,"['/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_1_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_11_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_20_local.npz']",8325,13758.34227,56.50831123,0.633333333,81.62666667
243,1,11,21,"['/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_1_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_11_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_1_local.npz']",7407,13418.082,54.33953027,0.6,83.30666667
244,1,11,22,"['/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_1_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_11_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_2_local.npz']",6607,12655.86877,50.85566362,0.566666667,82.55333333
245,1,11,23,"['/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_1_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_11_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_3_local.npz']",7247,13047.64175,50.46126048,0.566666667,83.09333333
246,1,11,24,"['/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_1_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_11_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_4_local.npz']",6487,12645.27011,56.50746167,0.633333333,82.32
247,1,11,25,"['/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_1_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_11_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_5_local.npz']",6707,12697.61491,59.547291,0.666666667,82.85333333
248,1,11,26,"['/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_1_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_11_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_6_local.npz']",9327,14337.31771,54.34418201,0.6,83.98
249,1,11,27,"['/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_1_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_11_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_7_local.npz']",7847,13652.46868,56.35160963,0.633333333,83.94666667
250,1,11,28,"['/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_1_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_11_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_8_local.npz']",8467,14106.02617,42.18710244,0.466666667,84.13666667
251,1,11,29,"['/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_1_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_11_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_9_local.npz']",6285,12530.31445,53.57237021,0.6,80.95333333
252,1,11,30,"['/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_1_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_11_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_10_local.npz']",7141,13191.47539,50.9491686,0.566666667,82.59666667
253,1,11,31,"['/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_1_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_11_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_11_local.npz']",8724,13968.71972,53.72339507,0.6,83.48333333
254,1,11,32,"['/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_1_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_11_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_12_local.npz']",8443,13893.63647,57.46911625,0.633333333,78.48666667
255,1,12,13,"['/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_1_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_12_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_13_local.npz']",6335,12691.38575,46.01097921,0.5,76.91666667
256,1,12,14,"['/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_1_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_12_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_14_local.npz']",6817,13151.98731,53.73919288,0.6,67.15
257,1,12,15,"['/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_1_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_12_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_15_local.npz']",5971,12717.44871,59.96479134,0.666666667,76.88
258,1,12,16,"['/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_1_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_12_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_16_local.npz']",6835,12922.54448,62.86042829,0.7,73.43
259,1,12,17,"['/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_1_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_12_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_17_local.npz']",8938,14188.79294,57.06671337,0.633333333,75
260,1,12,18,"['/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_1_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_12_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_18_local.npz']",6265,12810.06241,62.64950216,0.7,76.44666667
261,1,12,19,"['/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_1_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_12_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_19_local.npz']",9002,14314.04615,61.17990653,0.666666667,73.54
262,1,12,20,"['/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_1_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_12_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_20_local.npz']",8044,13683.25901,60.25403241,0.666666667,76.63
263,1,12,21,"['/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_1_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_12_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_1_local.npz']",7126,13342.99874,58.08525145,0.633333333,78.31
264,1,12,22,"['/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_1_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_12_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_2_local.npz']",6326,12580.78551,54.6013848,0.6,77.55666667
265,1,12,23,"['/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_1_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_12_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_3_local.npz']",6966,12972.5585,54.20698166,0.6,78.09666667
266,1,12,24,"['/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_1_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_12_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_4_local.npz']",6206,12570.18685,60.25318285,0.666666667,77.32333333
267,1,12,25,"['/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_1_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_12_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_5_local.npz']",6426,12622.53165,63.29301218,0.7,77.85666667
268,1,12,26,"['/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_1_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_12_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_6_local.npz']",9046,14262.23445,58.08990319,0.633333333,78.98333333
269,1,12,27,"['/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_1_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_12_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_7_local.npz']",7566,13577.38543,60.09733081,0.666666667,78.95
270,1,12,28,"['/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_1_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_12_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_8_local.npz']",8186,14030.94292,45.93282362,0.5,79.14
271,1,12,29,"['/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_1_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_12_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_9_local.npz']",6004,12455.23119,57.31809139,0.633333333,75.95666667
272,1,12,30,"['/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_1_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_12_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_10_local.npz']",6860,13116.39214,54.69488978,0.6,77.6
273,1,12,31,"['/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_1_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_12_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_11_local.npz']",8443,13893.63647,57.46911625,0.633333333,78.48666667
274,1,12,32,"['/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_1_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_12_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_12_local.npz']",8162,13818.55321,61.21483743,0.666666667,73.49
275,1,13,14,"['/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_1_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_13_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_14_local.npz']",4990,12024.81985,38.53533467,0.433333333,70.57666667
276,1,13,15,"['/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_1_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_13_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_15_local.npz']",4144,11590.28125,44.76093312,0.5,80.30666667
277,1,13,16,"['/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_1_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_13_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_16_local.npz']",5008,11795.37702,47.65657008,0.533333333,76.85666667
278,1,13,17,"['/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_1_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_13_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_17_local.npz']",7111,13061.62548,41.86285516,0.466666667,78.42666667
279,1,13,18,"['/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_1_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_13_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_18_local.npz']",4438,11682.89495,47.44564394,0.533333333,79.87333333
280,1,13,19,"['/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_1_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_13_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_19_local.npz']",7175,13186.87868,45.97604831,0.5,76.96666667
281,1,13,20,"['/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_1_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_13_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_20_local.npz']",6217,12556.09155,45.0501742,0.5,80.05666667
282,1,13,21,"['/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_1_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_13_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_1_local.npz']",5299,12215.83128,42.88139323,0.466666667,81.73666667
283,1,13,22,"['/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_1_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_13_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_2_local.npz']",4499,11453.61805,39.39752658,0.433333333,80.98333333
284,1,13,23,"['/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_1_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_13_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_3_local.npz']",5139,11845.39104,39.00312344,0.433333333,81.52333333
285,1,13,24,"['/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_1_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_13_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_MNIST/client_4_local.npz']",4379,11443.01939,45.04932463,0.5,80.75
