Combination_ID,Client_1,Client_2,Weights_Paths,Global_DataVolume,Global_Latency,Global_Mean_Quality_Factor,Global_Reliability_Score,Global_Accuracy
1257,14,63,"['/content/drive/MyDrive/MLaaS_Weights_30_FMNIST/client_14_local.npz', '/content/drive/MyDrive/MLaaS_Weights_30_FMNIST/client_3_local.npz']",3847.0,7689.131259918213,38.06463479995728,0.5,37.126
1258,14,64,"['/content/drive/MyDrive/MLaaS_Weights_30_FMNIST/client_14_local.npz', '/content/drive/MyDrive/MLaaS_Weights_30_FMNIST/client_4_local.npz']",6227.0,10046.051502227783,60.62250256538391,0.75,73.075425
1259,14,65,"['/content/drive/MyDrive/MLaaS_Weights_30_FMNIST/client_14_local.npz', '/content/drive/MyDrive/MLaaS_Weights_30_FMNIST/client_5_local.npz']",4477.0,8927.671670913696,47.76593804359436,0.6,83.80899999999998
1260,14,66,"['/content/drive/MyDrive/MLaaS_Weights_30_FMNIST/client_14_local.npz', '/content/drive/MyDrive/MLaaS_Weights_30_FMNIST/client_6_local.npz']",4277.0,9020.321369171144,47.5336155295372,0.6,100.0
1261,14,67,"['/content/drive/MyDrive/MLaaS_Weights_30_FMNIST/client_14_local.npz', '/content/drive/MyDrive/MLaaS_Weights_30_FMNIST/client_7_local.npz']",3147.0,8061.856031417847,63.16845417022705,0.8,100.0
1262,14,68,"['/content/drive/MyDrive/MLaaS_Weights_30_FMNIST/client_14_local.npz', '/content/drive/MyDrive/MLaaS_Weights_30_FMNIST/client_8_local.npz']",5987.0,10073.524236679075,43.849143385887146,0.55,76.64125
1263,14,69,"['/content/drive/MyDrive/MLaaS_Weights_30_FMNIST/client_14_local.npz', '/content/drive/MyDrive/MLaaS_Weights_30_FMNIST/client_9_local.npz']",3107.0,8073.856592178345,50.2728471159935,0.6499999999999999,67.26284999999999
1264,14,70,"['/content/drive/MyDrive/MLaaS_Weights_30_FMNIST/client_14_local.npz', '/content/drive/MyDrive/MLaaS_Weights_30_FMNIST/client_10_local.npz']",3567.0,8501.281261444092,54.63991850614548,0.7,66.47625
1265,14,71,"['/content/drive/MyDrive/MLaaS_Weights_30_FMNIST/client_14_local.npz', '/content/drive/MyDrive/MLaaS_Weights_30_FMNIST/client_11_local.npz']",4317.0,8854.285717010498,39.49043482542038,0.5,38.16625
1266,14,72,"['/content/drive/MyDrive/MLaaS_Weights_30_FMNIST/client_14_local.npz', '/content/drive/MyDrive/MLaaS_Weights_30_FMNIST/client_12_local.npz']",3337.0,8008.613109588623,48.146487176418304,0.6,70.51232499999999
