Combination_ID,Client_1,Client_2,Weights_Paths,Global_DataVolume,Global_Latency,Global_Mean_Quality_Factor,Global_Reliability_Score,Global_Accuracy
2049,24,50,"['/content/drive/MyDrive/MLaaS_Weights_20_HAR/client_24_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_HAR/client_20_local.npz']",1902.0,13165.6014919281,63.77119928598404,0.7,76.9785
2050,24,51,"['/content/drive/MyDrive/MLaaS_Weights_20_HAR/client_24_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_HAR/client_21_local.npz']",2113.0,12909.919261932373,62.33563989400864,0.7,76.21374999999999
2051,24,52,"['/content/drive/MyDrive/MLaaS_Weights_20_HAR/client_24_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_HAR/client_22_local.npz']",1560.0,12901.620149612427,54.579696357250214,0.6,75.8955
2052,24,53,"['/content/drive/MyDrive/MLaaS_Weights_20_HAR/client_24_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_HAR/client_23_local.npz']",824.0,12539.11566734314,66.38063848018646,0.75,75.449
2053,24,54,"['/content/drive/MyDrive/MLaaS_Weights_20_HAR/client_24_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_HAR/client_24_local.npz']",684.0,12399.92094039917,55.29239773750305,0.6,68.78949999999999
2054,24,55,"['/content/drive/MyDrive/MLaaS_Weights_20_HAR/client_24_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_HAR/client_25_local.npz']",1022.0,12050.818920135498,59.40355181694031,0.6499999999999999,71.05999999999999
2055,24,56,"['/content/drive/MyDrive/MLaaS_Weights_20_HAR/client_24_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_HAR/client_26_local.npz']",1158.0,12124.377727508545,41.45747363567352,0.44999999999999996,76.25175
2056,24,57,"['/content/drive/MyDrive/MLaaS_Weights_20_HAR/client_24_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_HAR/client_27_local.npz']",1793.0,12537.71448135376,45.530416667461395,0.5,76.55099999999999
2057,24,58,"['/content/drive/MyDrive/MLaaS_Weights_20_HAR/client_24_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_HAR/client_28_local.npz']",1897.0,13116.03832244873,53.848771154880524,0.6,75.42524999999999
2058,24,59,"['/content/drive/MyDrive/MLaaS_Weights_20_HAR/client_24_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_HAR/client_29_local.npz']",1983.0,12692.416667938232,48.17026972770691,0.55,69.34525000000001
2059,24,60,"['/content/drive/MyDrive/MLaaS_Weights_20_HAR/client_24_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_HAR/client_30_local.npz']",1706.0,13061.545848846436,55.23784160614014,0.6,63.70225000000001
2060,24,61,"['/content/drive/MyDrive/MLaaS_Weights_20_HAR/client_24_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_HAR/client_1_local.npz']",1937.0,13193.074941635132,54.47691947221756,0.6,76.99749999999999
2061,24,62,"['/content/drive/MyDrive/MLaaS_Weights_20_HAR/client_24_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_HAR/client_2_local.npz']",862.0,12451.098442077637,62.886583507061005,0.7,76.0855
2062,24,63,"['/content/drive/MyDrive/MLaaS_Weights_20_HAR/client_24_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_HAR/client_3_local.npz']",1467.0,12985.018014907837,64.13953214883804,0.7,75.90025
2063,24,64,"['/content/drive/MyDrive/MLaaS_Weights_20_HAR/client_24_local.npz', '/content/drive/MyDrive/MLaaS_Weights_20_HAR/client_4_local.npz']",2077.0,13453.912019729614,67.42141485214233,0.75,76.98799999999999
